Date, Open, High, Low, Close
08/30/24, 5612.74, 5651.37, 5581.79, 5648.40
08/29/24, 5607.30, 5646.95, 5583.71, 5591.96
08/28/24, 5624.51, 5627.03, 5560.95, 5592.18
08/27/24, 5602.89, 5631.18, 5593.48, 5625.80
08/26/24, 5639.66, 5651.62, 5602.34, 5616.84
08/23/24, 5602.49, 5641.82, 5585.16, 5634.61
08/22/24, 5637.77, 5643.22, 5560.95, 5570.64
08/21/24, 5603.09, 5632.68, 5591.57, 5620.85
08/20/24, 5602.88, 5620.51, 5585.50, 5597.12
08/19/24, 5557.23, 5608.30, 5550.74, 5608.25
08/16/24, 5530.50, 5561.98, 5525.17, 5554.25
08/15/24, 5501.13, 5546.23, 5501.13, 5543.22
08/14/24, 5442.36, 5463.22, 5415.91, 5455.21
08/13/24, 5376.98, 5436.50, 5376.98, 5434.43
08/12/24, 5351.88, 5371.20, 5324.37, 5344.39
08/09/24, 5314.66, 5358.67, 5300.84, 5344.16
08/08/24, 5252.57, 5328.03, 5233.85, 5319.31
08/07/24, 5293.13, 5330.64, 5195.54, 5199.50
08/06/24, 5206.42, 5312.34, 5193.56, 5240.03
08/05/24, 5151.14, 5250.89, 5119.26, 5186.33
08/02/24, 5376.63, 5383.89, 5302.03, 5346.56
08/01/24, 5537.84, 5566.16, 5410.42, 5446.68
07/31/24, 5505.59, 5551.51, 5493.75, 5522.30
07/30/24, 5478.73, 5489.46, 5401.70, 5436.44
07/29/24, 5476.55, 5487.74, 5444.44, 5463.54
07/26/24, 5433.67, 5488.32, 5430.70, 5459.10
07/25/24, 5428.70, 5491.59, 5390.95, 5399.22
07/24/24, 5505.84, 5508.04, 5419.98, 5427.13
07/23/24, 5565.30, 5585.34, 5550.90, 5555.74
07/22/24, 5544.54, 5570.36, 5529.04, 5564.41
07/19/24, 5543.37, 5557.50, 5497.04, 5505.00
07/18/24, 5608.56, 5614.05, 5522.81, 5544.59
07/17/24, 5610.07, 5622.49, 5584.81, 5588.27
07/16/24, 5644.09, 5669.67, 5639.02, 5667.20
07/15/24, 5638.16, 5666.94, 5614.75, 5631.22
07/12/24, 5590.76, 5655.56, 5590.44, 5615.35
07/11/24, 5635.21, 5642.45, 5576.53, 5584.54
07/10/24, 5591.26, 5635.39, 5586.44, 5633.91
07/09/24, 5584.24, 5590.75, 5574.57, 5576.98
07/08/24, 5572.75, 5583.11, 5562.51, 5572.85
07/05/24, 5537.91, 5570.33, 5531.63, 5567.19
07/03/24, 5507.44, 5539.27, 5507.42, 5537.02
07/02/24, 5461.84, 5509.69, 5458.43, 5509.01
07/01/24, 5471.08, 5479.55, 5446.53, 5475.09
06/28/24, 5488.48, 5523.64, 5451.12, 5460.48
06/27/24, 5473.59, 5490.81, 5467.54, 5482.87
06/26/24, 5460.71, 5483.14, 5451.87, 5477.90
06/25/24, 5460.73, 5472.88, 5446.56, 5469.30
06/24/24, 5459.58, 5490.66, 5447.59, 5447.87
06/21/24, 5466.77, 5478.31, 5452.03, 5464.62
06/20/24, 5499.99, 5505.53, 5455.56, 5473.17
06/18/24, 5476.15, 5490.38, 5471.32, 5487.03
06/17/24, 5431.11, 5488.50, 5420.40, 5473.23
06/14/24, 5424.08, 5432.39, 5403.75, 5431.60
06/13/24, 5441.93, 5441.93, 5402.51, 5433.74
06/12/24, 5409.13, 5447.25, 5409.13, 5421.03
06/11/24, 5353.00, 5375.95, 5327.25, 5375.32
06/10/24, 5341.22, 5365.79, 5331.52, 5360.79
06/07/24, 5343.81, 5375.08, 5331.33, 5346.99
06/06/24, 5357.80, 5362.35, 5335.36, 5352.96
06/05/24, 5314.48, 5354.16, 5297.64, 5354.03
06/04/24, 5278.24, 5298.80, 5257.63, 5291.34
06/03/24, 5297.15, 5302.11, 5234.32, 5283.40
05/31/24, 5243.21, 5280.33, 5191.68, 5277.51
05/30/24, 5259.77, 5260.21, 5222.10, 5235.48
05/29/24, 5278.73, 5282.27, 5262.70, 5266.95
05/28/24, 5315.91, 5315.91, 5280.89, 5306.04
05/24/24, 5281.45, 5311.65, 5278.39, 5304.72
05/23/24, 5340.26, 5341.88, 5256.93, 5267.84
05/22/24, 5319.28, 5323.18, 5286.01, 5307.01
05/21/24, 5298.69, 5324.32, 5297.87, 5321.41
05/20/24, 5305.35, 5325.32, 5302.40, 5308.13
05/17/24, 5303.10, 5305.45, 5283.59, 5303.27
05/16/24, 5310.07, 5325.49, 5296.19, 5297.10
05/15/24, 5263.26, 5311.76, 5263.26, 5308.15
05/14/24, 5221.10, 5250.37, 5217.98, 5246.68
05/13/24, 5233.08, 5237.26, 5211.16, 5221.42
05/10/24, 5225.49, 5239.66, 5209.68, 5222.68
05/09/24, 5189.03, 5215.30, 5180.41, 5214.08
05/08/24, 5168.98, 5191.95, 5165.86, 5187.67
05/07/24, 5187.20, 5200.23, 5178.96, 5187.70
05/06/24, 5142.42, 5181.00, 5142.42, 5180.74
05/03/24, 5122.78, 5139.12, 5101.22, 5127.79
05/02/24, 5049.32, 5073.21, 5011.05, 5064.20
05/01/24, 5029.03, 5096.12, 5013.45, 5018.39
04/30/24, 5103.78, 5110.83, 5035.31, 5035.69
04/29/24, 5114.13, 5123.49, 5088.65, 5116.17
04/26/24, 5084.65, 5114.62, 5073.14, 5099.96
04/25/24, 5019.88, 5057.75, 4990.58, 5048.42
04/24/24, 5084.86, 5089.48, 5047.02, 5071.63
04/23/24, 5028.85, 5076.12, 5027.96, 5070.55
04/22/24, 4987.33, 5038.84, 4969.40, 5010.60
04/19/24, 5005.44, 5019.02, 4953.56, 4967.23
04/18/24, 5031.52, 5056.66, 5001.89, 5011.12
04/17/24, 5068.97, 5077.96, 5007.25, 5022.21
04/16/24, 5064.59, 5079.84, 5039.83, 5051.41
04/15/24, 5149.67, 5168.43, 5052.47, 5061.82
04/12/24, 5171.51, 5175.03, 5107.94, 5123.41
04/11/24, 5172.95, 5211.78, 5138.77, 5199.06
04/10/24, 5167.88, 5178.43, 5138.70, 5160.64
04/09/24, 5217.03, 5224.81, 5160.78, 5209.91
04/08/24, 5211.37, 5219.57, 5197.35, 5202.39
04/05/24, 5158.95, 5222.18, 5157.21, 5204.34
04/04/24, 5244.05, 5256.59, 5146.06, 5147.21
04/03/24, 5194.37, 5228.75, 5194.37, 5211.49
04/02/24, 5204.29, 5208.34, 5184.05, 5205.81
04/01/24, 5257.97, 5263.95, 5229.20, 5243.77
03/28/24, 5248.03, 5264.85, 5245.82, 5254.35
03/27/24, 5226.31, 5249.26, 5213.92, 5248.49
03/26/24, 5228.85, 5235.16, 5203.42, 5203.58
03/25/24, 5219.52, 5229.09, 5216.09, 5218.19
03/22/24, 5242.48, 5246.09, 5229.87, 5234.18
03/21/24, 5253.43, 5261.10, 5240.66, 5241.53
03/20/24, 5181.69, 5226.19, 5171.55, 5224.62
03/19/24, 5139.09, 5180.31, 5131.59, 5178.51
03/18/24, 5154.77, 5175.60, 5145.47, 5149.42
03/15/24, 5123.31, 5136.86, 5104.35, 5117.09
03/14/24, 5175.14, 5176.85, 5123.30, 5150.48
03/13/24, 5173.49, 5179.14, 5151.88, 5165.31
03/12/24, 5134.30, 5179.87, 5114.48, 5175.27
03/11/24, 5111.96, 5124.66, 5091.14, 5117.94
03/08/24, 5164.46, 5189.26, 5117.50, 5123.69
03/07/24, 5132.38, 5165.62, 5128.21, 5157.36
03/06/24, 5108.03, 5127.97, 5092.22, 5104.76
03/05/24, 5110.52, 5114.54, 5056.82, 5078.65
03/04/24, 5130.99, 5149.67, 5127.18, 5130.95
03/01/24, 5098.51, 5140.33, 5094.16, 5137.08
02/29/24, 5085.36, 5104.99, 5061.89, 5096.27
02/28/24, 5067.20, 5077.37, 5058.35, 5069.76
02/27/24, 5074.60, 5080.69, 5057.29, 5078.18
02/26/24, 5093.00, 5097.66, 5068.91, 5069.53
02/23/24, 5100.92, 5111.06, 5081.46, 5088.80
02/22/24, 5038.83, 5094.39, 5038.83, 5087.03
02/21/24, 4963.03, 4983.21, 4946.00, 4981.80
02/20/24, 4989.32, 4993.71, 4955.02, 4975.51
02/16/24, 5031.13, 5038.70, 4999.52, 5005.57
02/15/24, 5003.14, 5032.72, 4999.44, 5029.73
02/14/24, 4976.44, 5002.52, 4956.45, 5000.62
02/13/24, 4967.94, 4971.30, 4920.31, 4953.17
02/12/24, 5026.83, 5048.39, 5016.83, 5021.84
02/09/24, 5004.17, 5030.06, 5000.34, 5026.61
02/08/24, 4995.16, 5000.40, 4987.09, 4997.91
02/07/24, 4973.05, 4999.89, 4969.05, 4995.06
02/06/24, 4950.16, 4957.77, 4934.88, 4954.23
02/05/24, 4957.19, 4957.19, 4918.09, 4942.81
02/02/24, 4916.06, 4975.29, 4907.99, 4958.61
02/01/24, 4861.11, 4906.97, 4853.52, 4906.19
01/31/24, 4899.19, 4906.75, 4845.15, 4845.65
01/30/24, 4925.89, 4931.09, 4916.27, 4924.97
01/29/24, 4892.95, 4929.31, 4887.40, 4927.93
01/26/24, 4888.91, 4906.69, 4881.47, 4890.97
01/25/24, 4886.66, 4898.15, 4869.34, 4894.16
01/24/24, 4888.56, 4903.68, 4865.94, 4868.55
01/23/24, 4856.80, 4866.48, 4844.37, 4864.60
01/22/24, 4853.42, 4868.41, 4844.05, 4850.43
01/19/24, 4796.28, 4842.07, 4785.87, 4839.81
01/18/24, 4760.10, 4785.79, 4740.57, 4780.94
01/17/24, 4739.13, 4744.23, 4714.82, 4739.21
01/16/24, 4772.35, 4782.34, 4747.12, 4765.98
01/12/24, 4791.18, 4802.40, 4768.98, 4783.83
01/11/24, 4792.13, 4798.50, 4739.58, 4780.24
01/10/24, 4759.94, 4790.80, 4756.20, 4783.45
01/09/24, 4741.93, 4765.47, 4730.35, 4756.50
01/08/24, 4703.70, 4764.54, 4699.82, 4763.54
01/05/24, 4690.57, 4721.49, 4682.11, 4697.24
01/04/24, 4697.42, 4726.78, 4687.53, 4688.68
01/03/24, 4725.07, 4729.29, 4699.71, 4704.81
01/02/24, 4745.20, 4754.33, 4722.67, 4742.83
12/29/23, 4782.88, 4788.43, 4751.99, 4769.83
12/28/23, 4786.44, 4793.30, 4780.98, 4783.35
12/27/23, 4773.45, 4785.39, 4768.90, 4781.58
12/26/23, 4758.86, 4784.72, 4758.45, 4774.75
12/22/23, 4753.92, 4772.94, 4736.77, 4754.63
12/21/23, 4724.29, 4748.71, 4708.35, 4746.75
12/20/23, 4764.73, 4778.01, 4697.82, 4698.35
12/19/23, 4743.72, 4768.69, 4743.72, 4768.37
12/18/23, 4725.58, 4749.52, 4725.58, 4740.56
12/15/23, 4714.23, 4725.53, 4704.69, 4719.19
12/14/23, 4721.04, 4738.57, 4694.34, 4719.55
12/13/23, 4646.20, 4709.69, 4643.23, 4707.09
12/12/23, 4618.30, 4643.93, 4608.09, 4643.70
12/11/23, 4593.39, 4623.71, 4593.39, 4622.44
12/08/23, 4576.20, 4609.23, 4574.06, 4604.37
12/07/23, 4568.84, 4590.92, 4565.22, 4585.59
12/06/23, 4586.23, 4590.74, 4546.50, 4549.34
12/05/23, 4557.25, 4578.56, 4551.68, 4567.18
12/04/23, 4564.37, 4572.37, 4546.72, 4569.78
12/01/23, 4559.43, 4599.39, 4554.71, 4594.63
11/30/23, 4554.87, 4569.89, 4537.24, 4567.80
11/29/23, 4571.84, 4587.64, 4547.15, 4550.58
11/28/23, 4545.55, 4568.14, 4540.51, 4554.89
11/27/23, 4554.86, 4560.52, 4546.32, 4550.43
11/24/23, 4555.84, 4560.31, 4552.80, 4559.34
11/22/23, 4553.04, 4568.43, 4545.05, 4556.62
11/21/23, 4538.77, 4542.14, 4525.51, 4538.19
11/20/23, 4511.70, 4557.11, 4510.36, 4547.38
11/17/23, 4509.55, 4520.12, 4499.66, 4514.02
11/16/23, 4497.08, 4511.99, 4487.83, 4508.24
11/15/23, 4505.30, 4521.17, 4495.31, 4502.88
11/14/23, 4458.97, 4508.67, 4458.97, 4495.70
11/13/23, 4406.66, 4421.76, 4393.82, 4411.55
11/10/23, 4364.15, 4418.03, 4353.34, 4415.24
11/09/23, 4391.41, 4393.40, 4343.94, 4347.35
11/08/23, 4384.37, 4391.20, 4359.76, 4382.78
11/07/23, 4366.21, 4386.26, 4355.41, 4378.38
11/06/23, 4364.27, 4372.21, 4347.53, 4365.98
11/03/23, 4334.23, 4373.62, 4334.23, 4358.34
11/02/23, 4268.26, 4319.72, 4268.26, 4317.78
11/01/23, 4201.27, 4245.64, 4197.74, 4237.86
10/31/23, 4171.33, 4195.55, 4153.12, 4193.80
10/30/23, 4139.39, 4177.47, 4132.94, 4166.82
10/27/23, 4152.93, 4156.70, 4103.78, 4117.37
10/26/23, 4175.99, 4183.60, 4127.90, 4137.23
10/25/23, 4232.42, 4232.42, 4181.42, 4186.77
10/24/23, 4235.79, 4259.38, 4219.43, 4247.68
10/23/23, 4210.40, 4255.84, 4189.22, 4217.04
10/20/23, 4273.85, 4276.56, 4223.03, 4224.16
10/19/23, 4321.36, 4339.54, 4269.69, 4278.00
10/18/23, 4357.35, 4364.20, 4303.84, 4314.60
10/17/23, 4345.23, 4393.57, 4337.54, 4373.20
10/16/23, 4342.37, 4383.33, 4342.37, 4373.63
10/13/23, 4360.49, 4377.10, 4311.97, 4327.78
10/12/23, 4380.94, 4385.85, 4325.43, 4349.61
10/11/23, 4366.59, 4378.64, 4345.34, 4376.95
10/10/23, 4339.75, 4385.46, 4339.64, 4358.24
10/09/23, 4289.02, 4341.73, 4283.79, 4335.66
10/06/23, 4234.79, 4324.10, 4219.55, 4308.50
10/05/23, 4259.31, 4267.13, 4225.91, 4258.19
10/04/23, 4233.83, 4268.50, 4220.48, 4263.75
10/03/23, 4269.75, 4281.15, 4216.45, 4229.45
10/02/23, 4284.52, 4300.58, 4260.21, 4288.39
09/29/23, 4328.18, 4333.15, 4274.86, 4288.05
09/28/23, 4269.65, 4317.27, 4264.38, 4299.70
09/27/23, 4282.63, 4292.07, 4238.63, 4274.51
09/26/23, 4312.88, 4313.01, 4265.98, 4273.53
09/25/23, 4310.62, 4338.51, 4302.70, 4337.44
09/22/23, 4341.74, 4357.40, 4316.49, 4320.06
09/21/23, 4374.36, 4375.70, 4329.17, 4330.00
09/20/23, 4452.81, 4461.03, 4401.38, 4402.20
09/19/23, 4445.41, 4449.85, 4416.61, 4443.95
09/18/23, 4445.13, 4466.36, 4442.11, 4453.53
09/15/23, 4497.98, 4497.98, 4447.21, 4450.32
09/14/23, 4487.78, 4511.99, 4478.69, 4505.10
09/13/23, 4462.65, 4479.39, 4453.52, 4467.44
09/12/23, 4473.27, 4487.11, 4456.83, 4461.90
09/11/23, 4480.98, 4490.77, 4467.89, 4487.46
09/08/23, 4451.30, 4473.53, 4448.38, 4457.49
09/07/23, 4434.55, 4457.81, 4430.46, 4451.14
09/06/23, 4490.35, 4490.35, 4442.38, 4465.48
09/05/23, 4510.06, 4514.29, 4496.01, 4496.83
09/01/23, 4530.85, 4541.25, 4501.35, 4515.77
08/31/23, 4517.01, 4532.26, 4507.39, 4507.66
08/30/23, 4500.34, 4521.65, 4493.59, 4514.87
08/29/23, 4432.75, 4500.14, 4431.68, 4497.63
08/28/23, 4426.03, 4439.56, 4414.98, 4433.31
08/25/23, 4389.38, 4418.46, 4356.29, 4405.71
08/24/23, 4455.16, 4458.30, 4375.55, 4376.31
08/23/23, 4396.44, 4443.18, 4396.44, 4436.01
08/22/23, 4415.33, 4418.59, 4382.77, 4387.55
08/21/23, 4380.28, 4407.55, 4360.30, 4399.77
08/18/23, 4344.88, 4381.82, 4335.31, 4369.71
08/17/23, 4416.32, 4421.17, 4364.83, 4370.36
08/16/23, 4433.79, 4449.95, 4403.55, 4404.33
08/15/23, 4478.87, 4478.87, 4432.19, 4437.86
08/14/23, 4458.13, 4490.33, 4453.44, 4489.72
08/11/23, 4450.69, 4476.23, 4443.98, 4464.05
08/10/23, 4487.16, 4527.37, 4457.92, 4468.83
08/09/23, 4501.57, 4502.44, 4461.33, 4467.71
08/08/23, 4498.03, 4503.31, 4464.39, 4499.38
08/07/23, 4491.58, 4519.84, 4491.15, 4518.44
08/04/23, 4513.96, 4540.34, 4474.55, 4478.03
08/03/23, 4494.27, 4519.49, 4485.54, 4501.89
08/02/23, 4550.93, 4550.93, 4505.75, 4513.39
08/01/23, 4578.83, 4584.62, 4567.53, 4576.73
07/31/23, 4584.82, 4594.22, 4573.14, 4588.96
07/28/23, 4565.75, 4590.16, 4564.01, 4582.23
07/27/23, 4598.26, 4607.07, 4528.56, 4537.41
07/26/23, 4558.96, 4582.47, 4547.58, 4566.75
07/25/23, 4555.19, 4580.62, 4552.42, 4567.46
07/24/23, 4543.39, 4563.41, 4541.29, 4554.64
07/21/23, 4550.16, 4555.00, 4535.79, 4536.34
07/20/23, 4554.38, 4564.74, 4527.56, 4534.87
07/19/23, 4563.87, 4578.43, 4557.48, 4565.72
07/18/23, 4521.78, 4562.30, 4514.59, 4554.98
07/17/23, 4508.86, 4532.85, 4504.90, 4522.79
07/14/23, 4514.61, 4527.76, 4499.56, 4505.42
07/13/23, 4491.50, 4517.38, 4489.36, 4510.04
07/12/23, 4467.69, 4488.34, 4463.23, 4472.16
07/11/23, 4415.55, 4443.64, 4408.46, 4439.26
07/10/23, 4394.23, 4412.60, 4389.92, 4409.53
07/07/23, 4404.54, 4440.39, 4397.40, 4398.95
07/06/23, 4422.62, 4422.62, 4385.05, 4411.59
07/05/23, 4442.04, 4454.06, 4436.61, 4446.82
07/03/23, 4449.45, 4456.46, 4442.29, 4455.59
06/30/23, 4422.44, 4458.48, 4422.44, 4450.38
06/29/23, 4374.94, 4398.39, 4371.97, 4396.44
06/28/23, 4367.48, 4390.35, 4360.22, 4376.86
06/27/23, 4337.36, 4384.42, 4335.00, 4378.41
06/26/23, 4344.84, 4362.06, 4328.08, 4328.82
06/23/23, 4354.17, 4366.55, 4341.34, 4348.33
06/22/23, 4355.40, 4382.25, 4351.82, 4381.89
06/21/23, 4380.01, 4386.22, 4360.14, 4365.69
06/20/23, 4396.11, 4400.15, 4367.19, 4388.71
06/16/23, 4442.70, 4448.47, 4407.44, 4409.59
06/15/23, 4365.33, 4439.20, 4362.60, 4425.84
06/14/23, 4366.29, 4391.82, 4337.85, 4372.59
06/13/23, 4352.61, 4375.37, 4349.31, 4369.01
06/12/23, 4308.32, 4340.13, 4304.37, 4338.93
06/09/23, 4304.88, 4322.62, 4291.70, 4298.86
06/08/23, 4268.69, 4298.01, 4261.07, 4293.93
06/07/23, 4285.47, 4299.19, 4263.96, 4267.52
06/06/23, 4271.34, 4288.33, 4263.09, 4283.85
06/05/23, 4282.99, 4299.28, 4266.82, 4273.79
06/02/23, 4241.01, 4290.67, 4241.01, 4282.37
06/01/23, 4183.03, 4232.43, 4171.64, 4221.02
05/31/23, 4190.74, 4195.44, 4166.15, 4179.83
05/30/23, 4226.71, 4231.10, 4192.18, 4205.52
05/26/23, 4155.98, 4212.87, 4156.16, 4205.45
05/25/23, 4155.71, 4165.74, 4129.73, 4151.28
05/24/23, 4132.96, 4132.96, 4103.98, 4115.24
05/23/23, 4176.80, 4185.68, 4142.54, 4145.58
05/22/23, 4190.78, 4209.22, 4179.68, 4192.63
05/19/23, 4204.15, 4212.91, 4180.20, 4191.98
05/18/23, 4157.68, 4202.20, 4153.50, 4198.05
05/17/23, 4122.85, 4164.67, 4113.62, 4158.77
05/16/23, 4127.95, 4135.54, 4109.86, 4109.90
05/15/23, 4126.65, 4141.25, 4110.27, 4136.28
05/12/23, 4138.54, 4143.74, 4099.12, 4124.08
05/11/23, 4132.24, 4132.80, 4109.29, 4130.62
05/10/23, 4143.74, 4154.28, 4098.92, 4137.64
05/09/23, 4124.25, 4130.35, 4116.65, 4119.17
05/08/23, 4136.98, 4142.30, 4123.81, 4138.12
05/05/23, 4084.73, 4147.02, 4084.73, 4136.25
05/04/23, 4082.55, 4082.61, 4048.28, 4061.22
05/03/23, 4122.25, 4148.30, 4088.86, 4090.75
05/02/23, 4164.10, 4164.10, 4089.72, 4119.58
05/01/23, 4166.79, 4186.92, 4164.12, 4167.87
04/28/23, 4129.63, 4170.06, 4127.18, 4169.48
04/27/23, 4075.29, 4138.24, 4075.29, 4135.35
04/26/23, 4087.78, 4089.67, 4049.35, 4055.99
04/25/23, 4126.43, 4126.43, 4071.38, 4071.63
04/24/23, 4132.07, 4142.41, 4117.77, 4137.04
04/21/23, 4132.14, 4138.02, 4113.86, 4133.52
04/20/23, 4130.48, 4148.57, 4114.57, 4129.79
04/19/23, 4139.33, 4162.57, 4134.49, 4154.52
04/18/23, 4164.26, 4169.48, 4140.36, 4154.87
04/17/23, 4137.17, 4151.72, 4123.18, 4151.32
04/14/23, 4140.11, 4163.19, 4113.20, 4137.64
04/13/23, 4100.04, 4150.26, 4099.40, 4146.22
04/12/23, 4121.72, 4134.37, 4086.94, 4091.95
04/11/23, 4110.29, 4124.26, 4102.61, 4108.94
04/10/23, 4085.20, 4109.50, 4072.55, 4109.11
04/06/23, 4081.58, 4107.32, 4069.84, 4105.02
04/05/23, 4094.50, 4099.69, 4072.56, 4090.38
04/04/23, 4128.03, 4133.13, 4086.87, 4100.60
04/03/23, 4102.20, 4127.66, 4098.79, 4124.51
03/31/23, 4056.18, 4110.75, 4056.18, 4109.31
03/30/23, 4046.74, 4057.85, 4032.10, 4050.83
03/29/23, 3999.53, 4030.59, 3999.53, 4027.81
03/28/23, 3974.13, 3979.20, 3951.53, 3971.27
03/27/23, 3982.93, 4003.83, 3970.49, 3977.53
03/24/23, 3939.21, 3972.74, 3909.16, 3970.99
03/23/23, 3959.21, 4007.66, 3919.05, 3948.72
03/22/23, 4002.04, 4039.49, 3936.17, 3936.97
03/21/23, 3975.89, 4009.08, 3971.19, 4002.87
03/20/23, 3917.47, 3956.62, 3916.89, 3951.57
03/17/23, 3958.69, 3958.91, 3901.27, 3916.64
03/16/23, 3878.93, 3964.46, 3864.11, 3960.28
03/15/23, 3876.74, 3894.26, 3838.24, 3891.93
03/14/23, 3894.01, 3937.29, 3873.63, 3919.29
03/13/23, 3835.12, 3905.05, 3808.86, 3855.76
03/10/23, 3912.77, 3934.05, 3846.32, 3861.59
03/09/23, 3998.66, 4017.81, 3908.70, 3918.32
03/08/23, 3987.55, 4000.41, 3969.76, 3992.01
03/07/23, 4048.26, 4050.00, 3980.31, 3986.37
03/06/23, 4055.15, 4078.49, 4044.61, 4048.42
03/03/23, 3998.02, 4048.29, 3995.17, 4045.64
03/02/23, 3938.68, 3990.84, 3928.16, 3981.35
03/01/23, 3963.34, 3971.73, 3939.05, 3951.39
02/28/23, 3977.19, 3997.50, 3968.98, 3970.15
02/27/23, 3992.36, 4018.05, 3973.55, 3982.24
02/24/23, 3973.24, 3978.25, 3943.08, 3970.04
02/23/23, 4018.60, 4028.30, 3969.19, 4012.32
02/22/23, 4001.83, 4017.37, 3976.90, 3991.05
02/21/23, 4052.35, 4052.35, 3995.19, 3997.34
02/17/23, 4077.73, 4081.51, 4047.95, 4079.09
02/16/23, 4114.75, 4136.54, 4089.49, 4090.41
02/15/23, 4119.50, 4148.11, 4103.98, 4147.60
02/14/23, 4126.70, 4159.77, 4095.01, 4136.13
02/13/23, 4096.62, 4138.90, 4092.67, 4137.29
02/10/23, 4068.92, 4094.36, 4060.79, 4090.46
02/09/23, 4144.25, 4156.23, 4069.67, 4081.50
02/08/23, 4153.47, 4156.85, 4111.67, 4117.86
02/07/23, 4105.35, 4176.54, 4088.39, 4164.00
02/06/23, 4119.57, 4124.63, 4093.38, 4111.08
02/03/23, 4136.69, 4182.36, 4123.36, 4136.48
02/02/23, 4158.68, 4195.44, 4141.88, 4179.76
02/01/23, 4070.07, 4148.95, 4037.20, 4119.21
01/31/23, 4020.85, 4077.16, 4020.44, 4076.60
01/30/23, 4049.27, 4063.85, 4015.55, 4017.77
01/27/23, 4053.72, 4094.21, 4048.70, 4070.56
01/26/23, 4036.08, 4061.57, 4013.29, 4060.43
01/25/23, 3982.71, 4019.55, 3949.06, 4016.22
01/24/23, 4001.74, 4023.92, 3989.79, 4016.95
01/23/23, 3978.14, 4039.31, 3971.64, 4019.81
01/20/23, 3909.04, 3972.96, 3897.86, 3972.61
01/19/23, 3911.84, 3922.94, 3885.54, 3898.85
01/18/23, 4002.25, 4014.16, 3926.59, 3928.86
01/17/23, 3999.28, 4015.39, 3984.57, 3990.97
01/13/23, 3960.32, 4003.95, 3947.67, 3999.09
01/12/23, 3977.57, 3997.76, 3937.56, 3983.17
01/11/23, 3932.35, 3970.07, 3928.54, 3969.61
01/10/23, 3888.57, 3919.83, 3877.29, 3919.25
01/09/23, 3910.82, 3950.57, 3890.42, 3892.09
01/06/23, 3823.37, 3906.19, 3809.56, 3895.08
01/05/23, 3839.74, 3839.74, 3802.42, 3808.10
01/04/23, 3840.36, 3873.16, 3815.77, 3852.97
01/03/23, 3853.29, 3878.46, 3794.33, 3824.14
12/30/22, 3828.85, 3839.85, 3800.34, 3839.50
12/29/22, 3805.45, 3858.19, 3805.45, 3849.28
12/28/22, 3829.56, 3848.32, 3780.78, 3783.22
12/27/22, 3843.34, 3846.65, 3813.22, 3829.25
12/23/22, 3813.11, 3845.80, 3797.01, 3844.82
12/22/22, 3853.26, 3853.26, 3764.49, 3822.39
12/21/22, 3839.49, 3889.82, 3839.49, 3878.44
12/20/22, 3810.47, 3838.24, 3795.62, 3821.62
12/19/22, 3853.79, 3854.86, 3800.04, 3817.66
12/16/22, 3890.91, 3890.91, 3827.91, 3852.36
12/15/22, 3958.37, 3958.37, 3879.45, 3895.75
12/14/22, 4015.54, 4053.76, 3965.65, 3995.32
12/13/22, 4069.38, 4100.96, 3993.03, 4019.65
12/12/22, 3939.29, 3990.71, 3935.30, 3990.56
12/09/22, 3954.17, 3977.02, 3933.04, 3934.38
12/08/22, 3947.79, 3974.19, 3935.83, 3963.51
12/07/22, 3933.28, 3957.57, 3922.68, 3933.92
12/06/22, 3996.63, 4001.51, 3918.39, 3941.26
12/05/22, 4052.02, 4052.45, 3984.49, 3998.84
12/02/22, 4040.17, 4080.48, 4026.63, 4071.70
12/01/22, 4087.14, 4100.51, 4050.87, 4076.57
11/30/22, 3957.18, 4080.11, 3938.58, 4080.11
11/29/22, 3964.19, 3976.77, 3937.65, 3957.63
11/28/22, 4005.36, 4012.27, 3955.77, 3963.94
11/25/22, 4023.34, 4034.02, 4020.76, 4026.12
11/23/22, 4001.02, 4033.78, 3998.66, 4027.26
11/22/22, 3965.51, 4005.88, 3956.88, 4003.58
11/21/22, 3956.23, 3962.00, 3933.34, 3949.94
11/18/22, 3966.39, 3979.89, 3935.98, 3965.34
11/17/22, 3919.26, 3954.33, 3906.54, 3946.56
11/16/22, 3976.82, 3983.09, 3954.34, 3958.79
11/15/22, 4006.41, 4028.84, 3953.17, 3991.73
11/14/22, 3977.97, 4008.97, 3956.40, 3957.25
11/11/22, 3963.72, 4001.48, 3944.82, 3992.93
11/10/22, 3859.89, 3958.33, 3859.89, 3956.37
11/09/22, 3810.94, 3818.20, 3744.22, 3748.57
11/08/22, 3817.02, 3859.40, 3786.28, 3828.11
11/07/22, 3780.71, 3813.95, 3764.70, 3806.80
11/04/22, 3766.98, 3796.34, 3708.84, 3770.55
11/03/22, 3733.25, 3750.59, 3698.15, 3719.89
11/02/22, 3852.90, 3894.44, 3758.68, 3759.69
11/01/22, 3901.79, 3911.79, 3843.80, 3856.10
10/31/22, 3881.85, 3893.73, 3863.18, 3871.98
10/28/22, 3808.26, 3905.42, 3808.26, 3901.06
10/27/22, 3834.69, 3859.95, 3803.79, 3807.30
10/26/22, 3825.97, 3886.15, 3824.07, 3830.60
10/25/22, 3799.44, 3862.85, 3799.44, 3859.11
10/24/22, 3762.01, 3810.74, 3741.65, 3797.34
