,Friday_date,Monday_date,Friday_Open,Monday_Open,Friday_High,Monday_High,Friday_Low,Monday_Low,Friday_Close ,Monday_Close ,Friday_Adj Close ,Monday_Adj Close ,Friday_Volume,Monday_Volume,y
138,2022-01-21,2022-01-24,89.97,87.57,91.41,89.05,89.25,85.04,89.42,88.74,89.42,88.74,368933,400823,0
139,2022-01-28,2022-01-31,85.09,88.29,87.62,91.99,83.57,87.83,87.53,91.81,87.53,91.81,352044,578314,0
140,2022-02-04,2022-02-07,90.3,91.55,93.02,92.02,89.79,90.76,91.62,91.25,91.62,91.25,327603,323617,0
141,2022-02-11,2022-02-14,92.43,91.17,93.39,92.33,90.37,89.29,91.1,90.05,91.1,90.05,207912,186827,0
142,2022-02-25,2022-02-28,89.64,89.76,91.5,92.14,88.72,89.64,91.42,91.12,91.42,91.12,155986,332638,0
143,2022-03-04,2022-03-07,90.12,87.25,90.4,87.29,86.41,83.97,87.01,84.15,87.01,84.15,427468,303476,0
144,2022-03-11,2022-03-14,92.22,91.8,93.6,92.34,90.87,89.51,90.96,89.52,90.96,89.52,206443,144762,1
145,2022-03-18,2022-03-21,93.61,94.19,95.32,94.68,93.61,93.28,94.27,94.06,94.27,94.06,261830,189659,0
146,2022-03-25,2022-03-28,93.9,96.71,96.72,97.18,93.9,95.81,96.71,96.68,96.71,96.68,144238,415824,0
147,2022-04-01,2022-04-04,99.34,99.32,100.26,99.52,99.18,98.27,99.79,99.12,99.79,99.12,208331,210534,0
148,2022-04-08,2022-04-11,93.4,91.05,93.83,93.8,90.88,90.78,91.23,92.3,91.23,92.3,316693,263824,0
149,2022-04-22,2022-04-25,97.43,96.44,98.02,97.77,96.6,95.65,96.92,96.86,96.92,96.86,272530,342394,0
150,2022-04-29,2022-05-02,97.83,95.78,97.83,96.02,95.51,91.35,95.61,92.54,95.61,92.54,403445,300119,0
151,2022-05-06,2022-05-09,87.52,85.41,87.55,85.8,84.26,81.21,86.56,81.34,86.56,81.34,396417,395893,0
152,2022-05-13,2022-05-16,77.93,81.72,82.86,83.06,77.89,81.27,81.88,81.35,81.88,81.35,370507,366206,0
153,2022-05-20,2022-05-23,82.33,81.03,82.33,81.11,79.12,78.96,80.38,80.68,80.38,80.68,292986,317637,0
154,2022-06-03,2022-06-06,78.6,77.86,78.61,79.11,77.27,77.38,77.52,78.05,77.52,78.05,145811,221549,0
155,2022-06-10,2022-06-13,73.85,68.22,74.44,68.39,70.03,63.85,70.34,64.19,70.34,64.19,497855,612931,0
156,2022-06-24,2022-06-27,61.73,64.63,64.31,65.65,61.73,63.25,64.2,64.76,64.2,64.76,611462,488939,0
157,2022-07-08,2022-07-11,66.41,64.84,66.68,64.96,65.37,63.76,65.59,64.34,65.59,64.34,345960,247984,0
158,2022-07-15,2022-07-18,62.74,64.27,64.43,64.91,61.97,63.39,63.61,63.72,63.61,63.72,194694,336414,0
159,2022-07-22,2022-07-25,66.43,65.53,66.82,67.33,65.53,65.37,65.71,66.56,65.71,66.56,169204,206653,0
160,2022-07-29,2022-08-01,67.77,66.99,68.26,67.48,67.44,65.77,67.58,66.81,67.58,66.81,182526,175288,0
161,2022-08-05,2022-08-08,67.06,69.21,68.37,69.68,67.04,67.44,68.05,69.02,68.05,69.02,309770,292147,0
162,2022-08-12,2022-08-15,69.25,69.03,69.97,69.79,68.47,68.38,69.96,69.7,69.96,69.7,239696,215045,0
163,2022-08-19,2022-08-22,67.82,64.41,67.82,64.79,65.25,63.06,65.81,63.45,65.81,63.45,193645,183260,0
164,2022-08-26,2022-08-29,66.7,62.55,66.7,62.55,62.97,61.62,63.03,61.65,63.03,61.65,262984,236549,0
165,2022-09-09,2022-09-12,64.81,65.73,65.64,66.51,64.38,64.97,65.12,66.45,65.12,66.45,252914,292251,0
166,2022-09-16,2022-09-19,61.83,62.29,62.86,64.07,61.49,62.29,62.67,63.81,62.67,63.81,777414,534990,0
167,2022-09-23,2022-09-26,57.2,55.15,57.65,55.41,54.85,52.55,55.68,53.02,55.68,53.02,313861,352464,0
168,2022-09-30,2022-10-03,52.35,54.03,53.33,54.61,52.35,52.18,52.8,54.0,52.8,54.0,337044,179799,0
169,2022-10-07,2022-10-10,53.81,52.72,54.08,52.91,52.08,51.73,52.42,52.41,52.42,52.41,192072,215570,0
170,2022-10-14,2022-10-17,55.84,55.53,56.05,55.77,53.92,54.9,54.5,55.17,54.5,55.17,489149,309350,0
171,2022-10-21,2022-10-24,55.23,55.82,55.71,56.2,54.43,55.27,55.71,55.86,55.71,55.86,349002,242109,0
172,2022-10-28,2022-10-31,56.84,57.33,57.99,59.29,56.6,57.01,57.53,58.48,57.53,58.48,334421,332009,0
173,2022-11-04,2022-11-07,57.83,59.06,58.35,59.31,56.72,58.12,58.33,59.07,58.33,59.07,559537,491352,1
174,2022-11-11,2022-11-14,64.87,64.14,65.3,66.7,64.12,63.78,64.54,65.25,64.54,65.25,410579,488414,0
175,2022-11-18,2022-11-21,65.97,65.11,65.97,65.83,64.81,64.9,65.22,65.46,65.22,65.46,322777,408795,0
176,2022-11-25,2022-11-28,66.46,66.57,66.71,66.67,66.44,66.25,66.55,66.52,66.55,66.52,130286,532472,0
177,2022-12-02,2022-12-05,70.55,71.42,72.19,71.42,70.55,69.08,72.0,69.4,72.0,69.4,300958,235186,0
178,2022-12-09,2022-12-12,73.37,73.54,74.19,74.0,73.13,72.17,73.62,72.59,73.62,72.59,465966,320365,0
179,2022-12-16,2022-12-19,72.49,73.99,74.27,73.99,72.16,71.53,74.19,71.54,74.19,71.54,541704,294245,0
180,2023-01-06,2023-01-09,73.21,74.76,74.8,75.78,72.7,74.19,74.56,74.36,74.56,74.36,218087,221234,0
181,2023-01-20,2023-01-23,77.85,76.74,77.85,78.19,76.28,75.71,77.04,77.73,77.04,77.73,124306,112768,0
182,2023-01-27,2023-01-30,80.08,81.24,82.25,81.76,79.94,80.8,82.08,81.38,82.08,81.38,174029,184834,0
183,2023-02-03,2023-02-06,82.76,82.62,84.36,83.18,82.35,81.33,83.89,81.8,83.89,81.8,268124,195953,0
184,2023-02-10,2023-02-13,79.26,81.53,81.4,82.81,79.26,80.73,81.29,82.76,81.29,82.76,113292,115075,0
185,2023-02-24,2023-02-27,79.69,79.94,80.16,81.14,77.71,79.12,78.97,80.45,78.97,80.45,214521,255851,0
186,2023-03-03,2023-03-06,80.11,80.85,80.79,81.27,79.72,79.23,80.64,79.76,80.64,79.76,151476,223962,0
187,2023-03-10,2023-03-13,74.7,70.42,74.75,73.11,71.66,69.55,71.84,71.62,71.84,71.62,173085,304000,1
188,2023-03-17,2023-03-20,73.81,71.84,74.36,73.0,71.16,71.5,71.19,72.06,71.19,72.06,387291,238018,0
189,2023-03-24,2023-03-27,70.77,73.77,73.07,73.77,70.33,72.29,72.65,72.71,72.65,72.71,166371,247774,0
190,2023-03-31,2023-04-03,75.14,76.04,76.29,77.32,75.12,75.35,76.26,75.98,76.26,75.98,148538,195219,0
191,2023-04-14,2023-04-17,72.09,72.52,72.64,74.88,71.39,72.36,72.35,74.59,72.35,74.59,263614,227213,0
192,2023-04-21,2023-04-24,73.37,73.1,73.64,73.16,72.55,71.46,73.34,72.76,73.34,72.76,99865,258369,0
193,2023-04-28,2023-05-01,73.18,73.52,74.41,74.49,73.18,73.24,73.76,73.55,73.76,73.55,119586,142140,0
194,2023-05-05,2023-05-08,72.05,72.46,73.24,74.04,71.81,72.31,73.06,73.12,73.06,73.12,228892,207912,0
195,2023-05-12,2023-05-15,71.82,72.31,72.2,72.42,71.11,71.31,72.17,71.78,72.17,71.78,231724,133433,0
196,2023-05-19,2023-05-22,72.41,71.37,72.64,71.9,70.49,70.61,70.84,71.39,70.84,71.39,279873,129656,0
197,2023-06-02,2023-06-05,72.53,74.55,74.18,74.59,72.41,71.9,74.01,73.45,74.01,73.45,150322,142454,0
198,2023-06-09,2023-06-12,74.22,73.4,74.23,73.74,72.94,72.07,73.52,72.1,73.52,72.1,212423,137104,0
199,2023-06-23,2023-06-26,71.22,71.67,72.04,72.22,71.21,71.25,71.73,71.41,71.73,71.41,519150,209380,0
200,2023-06-30,2023-07-03,75.2,74.71,75.8,76.54,74.02,74.71,75.23,75.96,75.23,75.96,283440,96823,0
201,2023-07-07,2023-07-10,74.19,75.12,76.16,76.64,74.19,74.97,75.29,76.57,75.29,76.57,249452,208017,0
202,2023-07-14,2023-07-17,79.44,78.35,79.44,78.93,77.69,77.86,78.14,78.64,78.14,78.64,108257,241899,0
203,2023-07-21,2023-07-24,81.07,80.17,81.14,81.62,80.29,80.17,80.31,80.71,80.31,80.71,90634,138573,0
204,2023-07-28,2023-07-31,80.27,79.61,81.05,81.12,79.69,79.61,79.95,80.49,79.95,80.49,106264,151581,0
205,2023-08-04,2023-08-07,78.69,78.99,79.97,81.03,78.49,78.99,79.17,81.01,79.17,81.01,233507,100704,0
206,2023-08-11,2023-08-14,74.28,75.77,75.33,76.58,73.77,74.39,75.08,74.52,75.08,74.52,119481,127139,0
207,2023-08-18,2023-08-21,71.09,73.0,73.01,73.64,71.09,71.24,72.2,72.08,72.2,72.08,118747,127453,0
208,2023-08-25,2023-08-28,72.67,73.49,74.38,74.49,72.49,73.21,72.85,74.07,72.85,74.07,120425,162280,0
209,2023-09-08,2023-09-11,74.47,73.61,74.47,74.1,73.35,73.23,73.55,73.85,73.55,73.85,184309,173295,0
210,2023-09-15,2023-09-18,72.66,73.35,73.63,73.42,72.07,72.45,73.27,72.68,73.27,72.68,386661,76997,0
211,2023-09-22,2023-09-25,71.02,70.58,71.66,70.9,70.41,70.1,70.83,70.46,70.83,70.46,136475,156406,0
212,2023-09-29,2023-10-02,71.02,70.55,72.06,70.73,70.25,68.21,70.67,68.55,70.67,68.55,187037,348163,0
213,2023-10-06,2023-10-09,66.02,65.72,66.31,66.09,65.13,64.99,65.46,65.82,65.46,65.82,386452,361485,0
214,2023-10-13,2023-10-16,65.78,64.9,65.78,66.49,63.98,64.65,64.68,65.98,64.68,65.98,212737,298021,0
