,Friday_date,Monday_date,Friday_Open,Monday_Open,Friday_High,Monday_High,Friday_Low,Monday_Low,Friday_Close ,Monday_Close ,Friday_Adj Close ,Monday_Adj Close ,Friday_Volume,Monday_Volume,y
123,2021-09-24,2021-09-27,242.28,245.1,246.7,249.13,241.84,245.09,245.07,245.62,228.26,228.78,1178100,1249000,0
124,2021-10-01,2021-10-04,240.67,245.97,244.91,249.03,239.08,245.5,243.54,247.88,226.84,230.88,1033700,1620400,0
125,2021-10-08,2021-10-11,260.71,264.8,265.25,267.97,260.29,264.07,264.88,264.44,246.71,246.3,1096900,1356100,0
126,2021-10-15,2021-10-18,271.59,274.19,277.17,276.47,270.68,273.13,275.58,275.75,256.68,256.84,1135600,742500,0
127,2021-10-22,2021-10-25,282.8,286.86,288.85,290.52,282.45,285.94,286.54,287.33,266.89,267.62,1110400,1250000,0
128,2021-10-29,2021-11-01,291.4,293.37,296.06,294.31,290.87,286.04,293.05,288.69,272.95,268.89,984000,893900,0
129,2021-11-05,2021-11-08,286.95,285.66,288.69,285.66,283.74,282.74,283.9,284.64,265.44,266.13,1269500,583900,1
130,2021-11-12,2021-11-15,276.0,277.5,278.0,277.93,274.63,274.54,275.59,275.4,257.67,257.49,1298300,936500,0
131,2021-11-19,2021-11-22,276.08,274.34,276.08,279.63,272.59,273.98,273.72,277.06,255.92,259.04,957800,803700,0
132,2021-11-26,2021-11-29,271.25,272.43,271.84,272.9,266.85,268.58,269.65,268.74,252.11,251.26,973500,1129600,0
133,2021-12-03,2021-12-06,280.83,284.07,286.6,289.83,278.14,282.68,281.24,287.23,262.95,268.55,2138200,1472200,0
134,2021-12-10,2021-12-13,288.76,288.19,290.33,291.03,287.03,283.95,289.53,284.49,270.7,265.99,969200,1704600,0
135,2021-12-17,2021-12-20,290.22,281.73,290.22,281.99,284.24,277.5,284.79,281.45,266.27,263.15,2517700,1216000,0
136,2021-12-31,2022-01-03,294.4,298.5,299.2,298.99,293.32,289.37,297.71,292.35,278.35,273.34,764600,768600,0
137,2022-01-07,2022-01-10,296.18,296.86,298.75,296.98,293.06,286.97,296.81,287.97,277.51,269.24,897500,1479200,0
138,2022-01-21,2022-01-24,279.36,270.65,281.0,276.67,272.11,267.69,276.42,276.31,258.44,258.34,2021100,1523700,0
139,2022-01-28,2022-01-31,270.28,270.95,272.5,272.67,263.94,268.75,271.99,271.99,254.3,254.3,1053600,1054700,0
140,2022-02-04,2022-02-07,273.78,271.79,275.94,271.79,269.7,262.65,270.42,264.04,253.96,247.97,1132000,1457200,0
141,2022-02-11,2022-02-14,271.62,268.09,274.1,273.17,264.72,266.6,267.21,272.27,250.94,255.69,1039100,1287200,0
142,2022-02-25,2022-02-28,255.64,256.49,262.42,258.87,255.3,253.66,260.43,256.52,244.58,240.9,1330900,2734500,0
143,2022-03-04,2022-03-07,269.53,284.43,284.73,290.83,269.08,278.0,284.57,278.31,267.25,261.37,2168000,1958000,0
144,2022-03-11,2022-03-14,270.46,269.56,273.78,270.06,267.09,263.93,267.34,266.09,251.06,249.89,837900,944500,1
145,2022-03-18,2022-03-21,265.63,275.7,275.17,281.01,265.63,274.94,274.83,278.15,258.1,261.22,2460700,1039200,0
146,2022-03-25,2022-03-28,280.34,283.66,283.49,284.87,279.02,280.55,283.36,284.62,266.11,267.29,912300,759000,0
